big_plot	peg	plot	species	regen_mode	no	max_ht	prop_cov_alive	prop_cov	new_seed	value
18	0	18.1.1	Albuca	s	1	25	0	0.1	0	1
18	0	18.1.1	Othonna_filicaulis	r	12	20	0	2	0	1
18	0	18.1.1	Senecio_capiflorus	s	1	20	50	0.1	0	1
18	0	18.1.1	Ast_shrub	s	1	20	100	0.1	0	1
18	0	18.1.1	Koelaria_capensis	s	1	20	100	0.1	0	1
18	0	18.1.1	Hebenstreita_repens	s	27	20	100	0.1	25	1
18	0	18.1.1	Chrysanthemoides_monolifera	s	1	20	100	0.1	0	1
18	0	18.1.1	Tricogeini_ambigua		0			0.1	0	1
18	0	18.1.2	Trachyandra_ciliata	s	1	40	0	0.1	0	1
18	0	18.1.2	Passerina_paleacea	s	3	35	100	20	0	1
18	0	18.1.2	Ischyrolepis_eleocharis	r	25	20	25	50	0	1
18	0	18.1.2	Ficinia_dunensis	r	15	15	100	1	0	1
18	0	18.1.2	Nylandtia_spinosa	s	1	25	100	5	0	1
18	0	18.1.2	Tricogeini_ambigua	s	2	20	100	5	0	1
18	0	18.1.2	Euclea_racemosa	r	1	30	100	2	0	1
18	0	18.1.2	Phylica_ericoides	s	1	5	100	0.1	1	1
18	0	18.2.3	Ischyrolepis_eleocharis	r	25	20	50	50	0	1
18	0	18.2.3	Othonna_filicaulis	r	3	20	0	1	0	1
18	0	18.2.3	Phylica_ericoides	s	2	20	100	10	0	1
18	0	18.2.3	Passerina_paleacea	s	2	40	100	15	0	1
18	0	18.2.3	Tricogeini_ambigua	s	1	15	100	1	0	1
18	0	18.2.3	Ficinia_dunensis	r	4	30	100	1	0	1
18	0	18.2.3	Cineraria_geifolia	s	2	10	100	0.1	0	1
18	0	18.2.3	Hebenstreita_repens	s		5	100	0.1	0	1
18	0	18.2.4	Galium_tomentosa	s	5	20	100	0.1	0	1
18	0	18.2.4	Euclea_racemosa	r	1	30	100	3	0	1
18	0	18.2.4	Pentaschistis_pallida	s	2	20	100	0.1	0	1
18	0	18.2.4	Ficinia_dunensis	r	5	20	100	0.1	0	1
18	0	18.2.4	Ficinia_ramossima	r	4	15	100	0.1	0	1
18	0	18.2.4	Ischyrolepis_eleocharis	r	25	20	40	60	0	1
18	0	18.2.4	Tricogeini_ambigua	s	4	20	75	20	0	1
18	0	18.2.4	Passerina_paleacea	s	1	35	100	5	0	1
18	0	18.2.4	Phylica_ericoides	s	1	60	50	5	0	1
18	0	18.2.4	Cineraria_geifolia	s	2	20	100	0.1	0	1
18	0	18.2.4	Othonna_filicaulis	r	1	20	0	0.1	0	1
18	0	18.2.4	Sebaea_sp_2007/193	s	2	10	0	0.1	0	1
18	0	18.2.4	Cynanchum_obtusifolium	s	1	10	100	0.1	0	1
18	0	18.3.5	Lightfootia_tenella	s	1	10	100	0.1	0	1
18	0	18.3.5	Ficinia_ramossima	r	10	20	15	25	0	1
18	0	18.3.5	Ischyrolepis_eleocharis	r	10	20	50	10	0	1
18	0	18.3.5	Hebenstreita_repens	s	3	10	100	0.1	0	1
18	0	18.3.5	Curdrostis_nana	s	2	10	100	1	0	1
18	0	18.3.5	Chrysanthemoides_monolifera	s	1	35	100	10	0	1
18	0	18.3.5	Cineraria_geifolia	s	2	5	100	0.1	0	1
18	0	18.3.5	Galium_tomentosa	s	4	10	100	5	0	1
18	0	18.3.5	Euclea_racemosa	r	6	35	100	50	0	1
18	0	18.3.5	Phylica_ericoides		0			5	0	1
18	0	18.3.5	Senecio_elegans	s	1	10	100	0.1	0	1
18	0	18.3.5	Crassula_glomerata	s	2	5	0	0.1	0	1
18	0	18.3.6	Chrysanthemoides_monolifera	s	8	50	100	50	0	1
18	0	18.3.6	Metalasia_niveum	s	1	25	100	5	0	1
18	0	18.3.6	Tricogeini_ambigua	s	3	20	75	15	0	1
18	0	18.3.6	Ischyrolepis_eleocharis	r	25	20	25	50	0	1
18	0	18.3.6	Crassula_glomerata	s	25	5	0	1	0	1
18	0	18.3.6	Silene_belloides	s	3	5	100	1	0	1
18	0	18.4.7	Cassine_maritima	r	2	40	100	20	0	1
18	0	18.4.7	Phylica_ericoides	s	1	30	100	5	0	1
18	0	18.4.7	Chrysanthemoides_monolifera	s	3	40	100	40	0	1
18	0	18.4.7	Ischyrolepis_eleocharis	r	25	30	50	70	0	1
18	0	18.4.7	Ficinia_ramossima	r	15	20	50	5	0	1
18	0	18.4.7	Metalasia_muricata	s	1	25	80	3	0	1
18	0	18.4.7	Trachyandra_ciliata	r	1	20	0	0.1	0	1
18	0	18.4.7	Carpobrotus_edulis	s	1	15	100	0.1	0	1
18	0	18.4.7	Senecio_elegans	s	1	40	0	2	0	1
18	0	18.4.8	Passerina_paleacea		0			25	0	1
18	0	18.4.8	Passerina_paleacea	s	3	45	100	10	0	1
18	0	18.4.8	Phylica_ericoides	s	1	15	100	0.1	0	1
18	0	18.4.8	Chrysanthemoides_monolifera		0			25	0	1
18	0	18.4.8	Ischyrolepis_eleocharis	r	25	20	50	50	0	1
18	0	18.4.8	Pentaschistis_barbata	s	1	30	100	0.1	0	1
18	0	18.4.8	Tricogeini_ambigua	s	5	20	100	30	0	1
18	0	18.4.8	Ficinia_dunensis	r	4	30	100	0.1	0	1
18	0	18.4.8	Silene_belloides	s	5	20	100	3	0	1
18	0	18.4.8	Hebenstreita_repens	s	1	20	100	0.1	0	1
18	0	18.4.8	Galium_tomentosa	s	2	5	100	0.1	0	1
18	0	18.5.9	Ischyrolepis_eleocharis	r	3	20	50	1	0	1
18	0	18.5.9	Chrysanthemoides_monolifera	s	1	90	100	10	0	1
18	0	18.5.9	Chrysanthemoides_monolifera		0			80	0	1
18	0	18.5.9	Robsonodendron_maritimum		0			30	0	1
18	0	18.5.9	Cliffortia_obcordata	s	1	40	100	2	0	1
18	0	18.5.10	Passerina_paleacea	s	3	40	85	10	0	1
18	0	18.5.10	Phylica_ericoides	s	1	35	100	5	0	1
18	0	18.5.10	Tricogeini_ambigua	s	5	20	80	40	0	1
18	0	18.5.10	Ischyrolepis_eleocharis	r	25	20	50	40	0	1
18	0	18.5.10	Cynanchum_obtusifolium	r	4	40	100	2	0	1
18	0	18.5.10	Salvia_africana-lutea	s	1	50	100	5	0	1
18	0	18.5.10	Ehrharta_ramosa_	s	3	40	100	0.1	0	1
18	0	18.5.10	Ficinia_dunensis	r	4	30	100	0.1	0	1
18	0	18.5.10	Zygophyllum_flexuosum	s	2	20	100	1	0	1
18	0	18.5.10	Pentaschistis_pallida	s	1	10	100	0.1	0	1
18	0	18.5.10	Sebaea_sp_2007/193	s	2	15	0	0.1	0	1
18	0	18.5.10	Chrysanthemoides_monolifera	s	1	20	100	0.1	0	1
18	0	18.5.10	Ficinia_ramossima	r	3	10	100	0.1	0	1
18	0	18.6.11	Pentaschistis_barbata	s	4	30	50	5	0	1
18	0	18.6.11	Ischyrolepis_eleocharis	r	25	20	70	60	0	1
18	0	18.6.11	Ficinia_ramossima	r	25	15	75	20	0	1
18	0	18.6.11	Chrysanthemoides_monolifera	s	4	35	100	15	0	1
18	0	18.6.11	Cynanchum_obtusifolium	s	1	20	100	2	0	1
18	0	18.6.11	Rhus_glauca		0			1	0	1
18	0	18.6.11	Helichrysum_pandurifolium	s	1	15	100	0.1	0	1
18	0	18.6.11	Carpobrotus_edulis	s	1	10	100	0.1	0	1
18	0	18.6.11	Solanum_sp	s	1	10	100	0.1	0	1
18	0	18.6.12	Chrysanthemoides_monolifera	s	6	80	100	20	3	1
18	0	18.6.12	Cynanchum_obtusifolium	s	1	70	100	5	0	1
18	0	18.6.12	Helichrysum_pandurifolium	s	2	15	100	0.1	0	1
18	0	18.6.12	Ischyrolepis_eleocharis	r	25	30	75	50	0	1
18	0	18.6.12	Tetragonia_fruticosa		0			1	0	1
18	0	18.6.12	Ficinia_ramossima	r	7	20	100	5	0	1
18	0	18.6.12	Galium_tomentosa	s	2	15	100	0.1	0	1
18	0	18.6.12	Cliffortia_obcordata	s	1	20	100	1	0	1
18	0	18.6.12	Carpobrotus_edulis	s	1	15	100	0.1	0	1
29	0	29.1.1	Sideroxylon_inerme	r	1	90	100	75	0	1
29	0	29.1.1	Helichrysum_crispum		0			50	0	1
29	0	29.1.1	Curdrostis_nana	s	1	60	100	2	0	1
29	0	29.1.2	Cineraria_geifolia	s	15	30	100	5	0	1
29	0	29.1.2	Helichrysum_pandurifolium		0			5	0	1
29	0	29.2.3	Euclea_racemosa	r	1	30	100	2	0	1
29	0	29.2.3	Pelargonium_capitatum	s	1	10	100	1	0	1
29	0	29.2.3	Dipogon_lignosus		0			10	0	1
29	0	29.2.3	Briza_maxima	s	25	20	0	25	0	1
29	0	29.2.3	Helichrysum_pandurifolium	s	1	20	50	5	0	1
29	0	29.2.3	Erigeron_bonariensis	s	2	25	100	0.1	0	1
29	0	29.2.4	Helichrysum_pandurifolium	s	3	50	100	30	0	1
29	0	29.2.4	Sideroxylon_inerme	r	0			20	0	1
29	0	29.2.4	Tetragonia_fruticosa	s	1	40	100	30	0	1
29	0	29.2.4	Dipogon_lignosus		0			5	0	1
29	0	29.2.4	Cineraria_geifolia	s	6	30	100	2	0	1
29	0	29.2.4	Briza_maxima	s	10	30	0	2	0	1
29	0	29.3.5	Pelargonium_capitatum	s	1	40	100	10	0	1
29	0	29.3.5	Dipogon_lignosus		0			2	0	1
29	0	29.3.5	Tetragonia_fruticosa		0			1	0	1
29	0	29.3.5	Olea_exasperata	r	1	25	100	0.1	0	1
29	0	29.3.5	Lagorus_ovatus	s	25	50	0	30	0	1
29	0	29.3.5	Briza_maxima	s	25	40	0	40	0	1
29	0	29.3.6	Acacia_cyclops	s	1	160	100	30	0	1
29	0	29.3.6	Anisodontea_scabrosa		0			20	0	1
29	0	29.3.6	Helichrysum_pandurifolium	s	2	20	50	10	0	1
29	0	29.3.6	Cineraria_geifolia	s	3	15	100	5	0	1
29	0	29.3.6	Briza_maxima	s	5	20	0	2	0	1
29	0	29.3.6	Tetragonia_fruticosa	s	1	15	100	0.1	0	1
29	0	29.4.7	Helichrysum_pandurifolium	s	2	30	100	10	0	1
29	0	29.4.7	Tetragonia_fruticosa		1	15	100	75	0	1
29	0	29.4.7	Cineraria_geifolia	s	1	20	100	2	0	1
29	0	29.4.7	Ehrharta_calycina	s	5	15	50	20	0	1
29	0	29.4.7	Lagorus_ovatus	s	3	30	0	3	0	1
29	0	29.4.7	Senecio_elegans	s	1	15	50	2	0	1
29	0	29.4.7	Lactuca_seriola	s	2	40	0	1	0	1
29	0	29.4.8	Cussonia_thyrsiflora	r	1	150	100	30	0	1
29	0	29.4.8	Sideroxylon_inerme	r	1	150	100	100	0	1
29	0	29.4.8	Dipogon_lignosus		0			10	0	1
29	0	29.5.9	Helichrysum_pandurifolium	s	1	40	50	20	0	1
29	0	29.5.9	Pseudognapalium_undulatum	s	14	40	100	10	0	1
29	0	29.5.9	Cineraria_geifolia	s	1	30	100	0.1	0	1
29	0	29.5.9	Lactuca_seriola	s	3	70	0	5	0	1
29	0	29.5.10	Sideroxylon_inerme	r	1	100	100	100	0	1
29	pg	29.6.11	Tetragonia_fruticosa	s	1	80	100	100	0	1
29	0	29.6.12	Helichrysum_pandurifolium		0			15	0	1
29	0	29.6.12	valerophyton_dealbatum	s	2	60	100	10	0	1
29	0	29.6.12	Tetragonia_fruticosa		0			10	0	1
32	0	32.1.1	Bobartia_gladiata	s	5	50	2		0	1
32	0	32.1.1	Erica_nudiflora	s	6	100	2		0	1
32	0	32.1.1	Erica_plukenetii	s	1	100	2		0	1
32	0	32.1.1	Berzelia_lanuginosa	s	7	100	40	6	0	1
32	0	32.1.1	Briza_maxima	s	3	0	0.1		0	1
32	0	32.1.1	Cassytha_cilliolata		0		1		0	1
32	0	32.1.1	Cymbopogon_marginatus	s	1	50	0.1		0	1
32	0	32.1.1	Muraltia_thunbergii	s	3	100	20		0	1
32	0	32.1.1	Lobelia_pinifolia	s	1	100	0.1	1	0	1
32	0	32.1.1	Tribolium_uniolae	s	4	25	1		0	1
32	0	32.1.1	Ficinia_bulbosa	s	2	50	1		0	1
32	0	32.1.1	Aspalathus_ericifolia	s	1	100	1		0	1
32	0	32.1.2	Berzelia_lanuginosa	s	1	80	100	30	0	1
32	0	32.1.2	Erica_nudiflora	s	4	40	75	15	0	1
32	0	32.1.2	Aspalathus_sp_ground	s	1	15	100	20	0	1
32	0	32.1.2	Pseudoselago_spuria	s	1	40	100	1	0	1
32	0	32.1.2	Bobartia_gladiata	s	5	50	100	5	0	1
32	0	32.1.2	Helichrysum_cymosum	s	1	20	100	1	0	1
32	0	32.1.2	Pelargonium_cucullatum	s	1	45	100	1	0	1
32	0	32.1.2	Aristea_africana	s	1	15	50	1	0	1
32	0	32.1.2	Cymbopogon_marginatus	s	2	70	50	5	0	1
32	0	32.1.2	Cliffortia_filifolia		0			0.1	0	1
32	0	32.1.2	Cassytha_cilliolata	s	1	30	100	5	0	1
32	0	32.1.2	Muraltia_thunbergii	s	2	10	100	20	0	1
32	0	32.1.2	Tetraria_pleiostacha	s	1	15	100	0.1	0	1
32	0	32.1.2	Pentaschistis_airoides	s	1	15	0	0.1	0	1
32	0	32.2.3	Berzelia_lanuginosa	s	26	100	100	20	25	1
32	0	32.2.3	Erica_nudiflora	s	10	15	100	2	10	1
32	0	32.2.3	Cymbopogon_marginatus	s	2	30	50	5	0	1
32	0	32.2.3	Aristea_major	r	2	50	50	2	0	1
32	0	32.2.3	Tetraria_pleiostacha	s	1	5	100	0.1	1	1
32	0	32.2.3	Penea_mucronata		0			2	0	1
32	0	32.2.3	Calopsis_gracilis	s	1	30	50	25	0	1
32	0	32.2.3	Cassytha_cilliolata		1			20	0	1
32	0	32.2.3	Lobelia_pinifolia		0			1	0	1
32	0	32.2.4	Elegia_coleura	r	2	110	75	40	0	1
32	0	32.2.4	Berzelia_lanuginosa	s	3	120	100	5	2	1
32	0	32.2.4	Otholobium_fruiticans	s	2	25	100	5	0	1
32	0	32.2.4	Lobelia_pinifolia	s	1	40	100	1	0	1
32	0	32.2.4	Tetraria_pleiostacha	s	1	40	100	10	0	1
32	0	32.2.4	Cassytha_cilliolata		0			5	0	1
32	0	32.2.4	Ischyrolepis_capensis	r	1	40	25	10	0	1
32	0	32.2.4	Calopsis_viminea	s	1	30	25	5	0	1
32	0	32.2.4	Merxmuellera_rufa	r	3	30	80	3	0	1
32	0	32.2.4	Erica_nudiflora	s	6	30	100	2	0	1
32	0	32.2.4	Anthospermum_aethiopicum	s	1	70	100	0.1	0	1
32	0	32.2.4	Pentaschistis_airoides	s	2	20	0	1	0	1
32	0	32.3.5	Berzelia_lanuginosa	s	28	100	100	40	20	1
32	0	32.3.5	Penea_mucronata	r	3	50	100	25	0	1
32	0	32.3.5	Erica_nudiflora	s	9	40	100	6	3	1
32	0	32.3.5	Otholobium_fruiticans	s	1	20	100	3	0	1
32	0	32.3.5	Restio_triticeus	s	1	60	80	10	0	1
32	0	32.3.5	Elegia_coleura		0			3	0	1
32	0	32.3.5	Cassytha_cilliolata	s	1	80	100	20	0	1
32	0	32.3.5	Merxmuellera_rufa	r	7	25	50	10	0	1
32	0	32.3.5	Calopsis_gracilis						0	1
32	0	32.3.5	Phylica_imberbis	s	1	25	100	1	0	1
32	0	32.3.5	Tetraria_pleiostacha	s	1	20	100	1	1	1
32	0	32.3.5	Tetraria_bramoides		0			0.1	0	1
32	0	32.3.5	Aristea_major	s	1	20	100	0.1	0	1
32	0	32.3.6	Olea_capensis	r	1	15	100	1	0	1
32	0	32.3.6	Cymbopogon_marginatus	s	1	40	50	10	0	1
32	0	32.3.6	Berzelia_lanuginosa	s	5	120	100	60	10	1
32	0	32.3.6	Tetraria_bramoides	r	2	120	90	25	0	1
32	0	32.3.6	Ficinia_bulbosa	r	1	10	20	1	0	1
32	0	32.3.6	Otholobium_fruiticans	s	1	20	100	1	0	1
32	0	32.3.6	Protea_nerifolia	s	1	120	100	10	0	1
32	0	32.3.6	Restio_triticeus	s	1	50	100	5	0	1
32	0	32.3.6	Anthospermum_aethiopicum	s	1	80	100	1	14	1
32	0	32.3.6	Cassytha_cilliolata		1	80	100	20	0	1
32	0	32.3.6	Leucadendron_xanthoconus		0			15	0	1
32	0	32.3.6	Tetraria_pleiostacha	s	1	20	100	1	0	1
32	0	32.4.7	Merxmuellera_rufa	r	2	20	50	5	0	1
32	0	32.4.7	Protea_nerifolia	s	1	150	100	10	0	1
32	0	32.4.7	Cliffortia_filifolia	s	1	20	100	0.1	0	1
32	0	32.4.7	Aristea_major		0			0.1	0	1
32	0	32.4.7	Restio_triticeus	s	3	50	75	5	2	1
32	0	32.4.7	Anthospermum_aethiopicum	s	2	100	100	1	4	1
32	0	32.4.7	Erica_plukenetii	s	1	80	100	10	0	1
32	0	32.4.7	Helichrysum_cymosum	s	2	20	100	0.1	0	1
32	0	32.4.7	Ficinia_bulbosa	s	1	5	20	0.1	0	1
32	0	32.4.7	Erica_nudiflora	s	4	30	100	1	3	1
32	0	32.4.7	Berzelia_lanuginosa	s	2	15	100	0.1	2	1
32	0	32.4.7	Leucadendron_xanthoconus	s	0			1	0	1
32	0	32.4.8	Merxmuellera_rufa	r	4	20	75	5	0	1
32	0	32.4.8	Protea_nerifolia		0	130		50	0	1
32	0	32.4.8	Otholobium_fruiticans	s	1	30	100	5	0	1
32	0	32.4.8	Aristea_major	s	1	100	50	10	0	1
32	0	32.4.8	Watsonia_borbonica	s	2	90	80	3	0	1
32	0	32.4.8	Calopsis_gracilis	s	2	30	90	10	1	1
32	0	32.4.8	Erica_nudiflora	s	8	20	100	1	7	1
32	0	32.4.8	Cliffortia_filifolia	s	3	20	100	0.1	0	1
32	0	32.4.8	Cassytha_cilliolata		0			2	0	1
32	0	32.4.8	Berzelia_lanuginosa	s	4	20	100	0.1	0	1
32	0	32.4.8	Metalasia_muricata	s	1	20	100	1	0	1
32	0	32.4.8	Phylica_imberbis	s	1	25	100	1	0	1
32	0	32.4.8	Elegia_coleura	s	1	30	100	0.1	0	1
32	0	32.4.8	Trachyandra_hirsuta	s	1	10	100	0.1	0	1
32	0	32.5.9	Berzelia_lanuginosa	s	21	90	100	20	0	1
32	0	32.5.9	Calopsis_gracilis	s	1	40	100	10	0	1
32	0	32.5.9	Ischyrolepis_capensis		0			1	0	1
32	0	32.5.9	Gnidia_juniperifolia	s	1	30	100	1	0	1
32	0	32.5.9	Phylica_imberbis	s	1	20	100	0.1	0	1
32	0	32.5.9	Anthospermum_aethiopicum	s	4	120	100	5	3	1
32	0	32.5.9	Pseudoselago_spuria	s	1	50	50	1	0	1
32	0	32.5.9	Pelargonium_cucullatum	s	1	30	100	1	0	1
32	0	32.5.9	Aristea_major	s	1	30	100	1	0	1
32	0	32.5.9	Cassytha_cilliolata		1	100	100	15	0	1
32	0	32.5.9	Tetraria_bramoides	s	1	90	80	10	0	1
32	0	32.5.9	Helichrysum_cymosum	s	1	10	100	0.1	0	1
32	0	32.5.9	Erica_nudiflora	s	10	10	100	0.1	5	1
32	0	32.5.9	Wachendorfia_paniculata	r	1	30	0	0.1	0	1
32	0	32.5.9	Pentaschistis_airoides	s	1	20	0	0.1	0	1
32	0	32.5.9	Protea_nerifolia		0			10	0	1
32	0	32.5.10	Calopsis_gracilis	s	1	30	90	20	0	1
32	0	32.5.10	Phylica_imberbis	s	1	20	100	2	0	1
32	0	32.5.10	Erica_nudiflora	s	14	20	90	10	4	1
32	0	32.5.10	Muraltia_thunbergii	s	2	5	100	1	0	1
32	0	32.5.10	Berzelia_lanuginosa	s	1	20	100	0.1	1	1
32	0	32.5.10	Erica_plukenetii	s	2	25	100	1	0	1
32	0	32.5.10	Tetraria_pleiostacha		0			1	0	1
32	0	32.5.10	Restio_triticeus		0			10	0	1
32	0	32.5.10	Micranthus_alopecuroides	s	1	10	50	0.1	0	1
32	0	32.5.10	Tribolium_uniolae	s	1	10	50	0.1	0	1
32	0	32.5.10	Cyphia_bulbosa	s	1	10	0	0.1	0	1
32	0	32.5.10	Scabiosa_columbaria	s	2	1	100	0.1	0	1
32	0	32.6.11	Phylica_imberbis						0	1
32	0	32.6.11	Merxmuellera_rufa						0	1
32	0	32.6.11	Ficinia_bulbosa	r	1	10	30	1	0	1
32	0	32.6.11	Berzelia_lanuginosa	s	1	80	100	20	0	1
32	0	32.6.11	Metalasia_muricata		0			1	0	1
32	0	32.6.11	Cymbopogon_marginatus	s	1	20	100	0.1	0	1
32	0	32.6.11	Erica_nudiflora	s	8	30	40	20	4	1
32	0	32.6.11	Phylica_imberbis	s	4	30	90	20	0	1
32	0	32.6.11	Erica_plukenetii	s	1	10	100	0.1	0	1
32	0	32.6.11	Aristea_major	s	4	20	100	0.1	4	1
32	0	32.6.11	Helichrysum_cymosum	s	1	10	100	0.1	1	1
32	0	32.6.11	Ficinia_sp	s	1	5	100	0.1	0	1
32	0	32.6.12	Tetraria_bramoides	s	1	120	95	30	0	1
32	0	32.6.12	Erica_plukenetii	s	1	45	100	15	0	1
32	0	32.6.12	Otholobium_fruiticans	s	4	20	100	40	4	1
32	0	32.6.12	Erica_nudiflora	s	3	15	100	1	0	1
32	0	32.6.12	Pentaschistis_airoides	s	1	20		0.1	0	1
32	0	32.6.12	Cassytha_cilliolata		1	80	100	20	0	1
32	0	32.6.12	Ischyrolepis_capensis		0		80	5	0	1
32	0	32.6.12	Watsonia_borbonica	s	1	50	100	0.1	0	1
32	0	32.6.12	Euphorbia_erythrina	s	1	10	75	1	0	1
19	0	19.1.1	Sideroxylon_inerme	r	1	400	100	100	0	1
19	0	19.1.2	Euclea_racemosa	r	1	175	100	100	0	1
19	0	19.1.2	Tetragonia_fruticosa	s	0	60	50	85	0	1
19	0	19.3.5	Sideroxylon_inerme	r	0	200	100	90	0	1
19	0	19.3.5	Ischyrolepis_eleocharis	r	3	20	100	10	0	1
19	0	19.3.5	Tetragonia_fruticosa	s	0	50	50	25	0	1
19	0	19.3.5	Ehrharta_villosa	s	1	50	80	1	0	1
19	pg	19.5.9	Rhus_glauca	r	1	300	100	100	0	1
19	0	19.5.10	Euclea_racemosa	r	2	200	100	75	0	1
19	0	19.5.10	Sideroxylon_inerme	r	0	300	100	70	0	1
19	0	19.5.10	Ehrharta_erecta	s	1	20	100	1	0	1
19	0	19.6.11	Tetragonia_fruticosa	s	1	150	50	100	0	1
19	0	19.6.11	Rhus_glauca	r	0	300	100	20	0	1
19	0	19.6.12	Euclea_racemosa	r	1	150	100	100	0	1
19	0	19.6.12	Tetragonia_fruticosa	s	0	120	50	20	0	1
20	0	20.1.1	Merxmuellera_stricta	s	4	30	100	3	0	1
20	0	20.1.1	Micranthus_alopecuroides	s	50	20	50	5	0	1
20	0	20.1.1	Pelargonium_cucullatum	s	2	30	100	1	0	1
20	0	20.1.1	Aspalathus_cephalotes	s	2	40	50	10	0	1
20	0	20.1.1	Tribolium_uniolae	s	6	10	50	1	0	1
20	0	20.1.1	Metalasia_muricata	s	2	4	100	0.1	1	1
20	0	20.1.1	Wahlenbergia_obavata	s	4	10	100	0.1	0	1
20	0	20.1.1	Helichrysum_cymosum	s	1	50	100	5	0	1
20	0	20.1.1	Anagellis_arvensis	s	1	5	100	0.1	0	1
20	0	20.1.1	Eragrostis_capensis	s	5	10	100	0.1	0	1
20	0	20.1.1	Metalasia_muricata		0			5	0	1
20	0	20.1.1	Anthospermum_aethiopicum	s	1	3	100	0.1	0	1
20	0	20.1.1	Catapodium_rigidum_	s	3	20	100	0.1	0	1
20	0	20.1.2	Merxmuellera_stricta	s	4	20	75	10	0	1
20	0	20.1.2	Tribolium_uniolae	s	7	20	100	3	0	1
20	0	20.1.2	Helichrysum_cymosum	s	1	20	100	1	0	1
20	0	20.1.2	Leucadendron_xanthoconus	s	1	250	100	60	0	1
20	0	20.2.3	Rhus_lucida	r	1	200	100	100	0	1
20	0	20.2.3	Merxmuellera_stricta		0			2	0	1
20	0	20.2.4	Morea_hexaglotus	s	2	70	100	1	0	1
20	0	20.2.4	Catapodium_rigidum	s	25	20	100	5	0	1
20	0	20.2.4	Briza_maxima	s	15	20	50	2	0	1
20	0	20.2.4	Anagellis_arvensis	s	2	15	100	1	0	1
20	0	20.2.4	Hypochoeris_radicata	s	2	30	100	0.1	0	1
20	0	20.2.4	Wahlenbergia_obavata	s	25	30	100	2	0	1
20	0	20.2.4	Tribolium_uniolae	s	12	30	100	3	0	1
20	0	20.2.4	Metalasia_muricata	s	1	30	100	1	0	1
20	0	20.2.4	Merxmuellera_stricta	s	3	25	100	3	0	1
20	0	20.2.4	Micranthus_alopecuroides	s	1	20	100	1	0	1
20	0	20.2.4	Cyanella_hyacinthoides	s	1	25	100	0.1	0	1
20	0	20.2.4	Lobelia_erinus	s	2	10	100	0.1	0	1
20	0	20.3.5	Merxmuellera_stricta	s	1	50	100	10	0	1
20	0	20.3.5	Tribolium_uniolae	s	3	45	50	2	0	1
20	0	20.3.5	Eragrostis_curvula	s	1	120	75	20	0	1
20	0	20.3.5	Hypochoeris_radicata	s	6	5	100	2	0	1
20	0	20.3.5	Briza_maxima	s	2	30	100	0.1	0	1
20	0	20.3.5	Metalasia_muricata	s	1	25	100	0.1	0	1
20	0	20.3.5	Helichrysum_cymosum	s	3	20	100	0.1	0	1
20	0	20.3.5	Catapodium_rigidum	s	5	20	50	0.1	0	1
20	0	20.3.5	Muraltia_heisteria		0			1	0	1
20	0	20.3.5	Baeometra_uniflora	s	1	20	100	0.1	0	1
20	0	20.3.5	Pelargonium_cucullatum	s	1	3	100	0.1	0	1
20	0	20.3.5	Rhus_lucida		0			0.1	0	1
20	0	20.3.6	Ischyrolepis_capensis		0			0.1	0	1
20	0	20.3.6	Merxmuellera_stricta	s	4	60	90	20	0	1
20	0	20.3.6	Tribolium_uniolae	s	13	15	100	0.1	0	1
20	0	20.3.6	Catapodium_rigidum_	s	10	20	50	0.1	0	1
20	0	20.3.6	Briza_maxima	s	3	30	50	0.1	0	1
20	0	20.3.6	Metalasia_muricata	s	24	10	100	0.1	0	1
20	0	20.3.6	Lobelia_erinus	s	3	10	100	1	24	1
20	0	20.3.6	Leucadendron_xanthoconus	s	2	10	100	0.1	2	1
20	0	20.3.6	Micranthus_alopecuroides	s	1	10	100	0.1	0	1
20	0	20.3.6	Hyperinnia_hirta	s	1	25	100	1	0	1
20	0	20.4.7	Rhus_tomentosa		0	100	100	100	0	1
20	0	20.4.7	Baeometra_uniflora	r	7	10	100	1	0	1
20	0	20.4.7	Morea_virgata	r	1	30	100	0.1	0	1
20	0	20.4.7	Merxmuellera_stricta	s	3	30	100	50	0	1
20	0	20.4.7	Struthiola_dodecandra	s	1	30	100	0.1	0	1
20	0	20.4.8	Merxmuellera_stricta	s	4	40	100	10	0	1
20	0	20.4.8	Anagellis_arvensis	s	10	20	50	10	0	1
20	0	20.4.8	Briza_maxima	s	15	30	25	3	0	1
20	0	20.4.8	Cyanella_hyacinthoides	r	3	25	100	1	0	1
20	0	20.4.8	Senecio_pubigeris	s	1	10	100	0.1	0	1
20	0	20.4.8	Baeometra_uniflora	r	2	10	0	0.1	0	1
20	0	20.4.8	Helichrysum_cymosum	s	1	5	100	0.1	1	1
20	0	20.4.8	Tribolium_uniolae	s	16	20	100	0.1	10	1
20	0	20.4.8	Catapodium_rigidum	s	25	20	50	1	0	1
20	0	20.4.8	Pelargonium_tabulare	s	1	3	100	0.1	0	1
20	0	20.4.8	Sonchus_oleraceus	s	1	5	100	0.1	0	1
20	0	20.4.8	Lobelia_erinus	s	5	5	100	0.1	0	1
20	0	20.5.9	Merxmuellera_stricta	s	2	30	75	10	0	1
20	0	20.5.9	Rhus_lucida	r	1	140	100	100	0	1
20	0	20.5.9	Ehrharta_calycina	s	2	100	50	5	0	1
20	0	20.5.9	Metalasia_muricata		0			1	0	1
