big_plot	plot	sub-plot	species	regen_mode	no	max_ht	prop_cov_alive	prop_cov	new_seed
28	28.2	28.2.3	Ehrharta_ramosa	s	2	60	10	5	0
28	28.2	28.2.3	Merxmuellera_stricta	r	2	20	50	5	0
28	28.2	28.2.3	Merxmuellera_stricta	s	2	15	50	1	2
28	28.2	28.2.3	Passerina_corymbosa	s	1	30	100	1	0
28	28.2	28.2.3	Pentaschistis_airoides	s	25	3	100	0.1	0
28	28.2	28.2.3	Morea_sp	s	4	10	100	0.1	0
28	28.2	28.2.3	Oxalis_prescaparii		2	10	100	2	0
28	28.2	28.2.3	Watsonia_barbonica		2	20	100	1	0
28	28.2	28.2.4	Acacia_saligna		4	30	100	2	0
28	28.2	28.2.4	Aspalathus_ericifolia		3	30	80	25	0
28	28.2	28.2.4	Cullumia_setosa		2	50	50	10	2
28	28.2	28.2.4	Ehrharta_ramosa		4	70	50	10	0
28	28.2	28.2.4	Erica_similis		1	20	100	1	0
28	28.2	28.2.4	Ficina_nigrescens		3	30	50	2	0
28	28.2	28.2.4	Merxmuellera_stricta		1	40	50	2	0
28	28.2	28.2.4	Metalasia_muricata		3	40	100	10	3
28	28.2	28.2.4	Passerina_corymbosa	s	3	20	100	0.1	3
28	28.2	28.2.4	Oxalis_prescaparii		2	10	100	0.1	0
28	28.2	28.2.4	Rhus_lucida	r	1	40	100	2	0
28	28.2	28.2.4	Sythia_digitata	s	10	5	100	1	10
28	28.2	28.2.4	Thesium_strictum		1	80	60	2	1
28	28.2	28.2.4	Pelargonium_cuculatum	s	2	50	100	2	2
28	28.3	28.3.5	Acacia_saligna		1	85	100	5	1
28	28.3	28.3.5	Aspalathus_ericifolia	s	6	80	50	25	6
28	28.3	28.3.5	Ischyrolepis_capensis	s	1	20	100	0.1	1
28	28.3	28.3.5	Pentaschistis_airoides	s	25	10	10	2	0
28	28.3	28.3.5	Watsonia_barbonica	s	4	30	50	0.1	4
28	28.3	28.3.5	Watsonia_barbonica	r	1	100	30	20	0
28	28.3	28.3.5	Holothrix_villosa		2	1	100	0.1	0
28	28.3	28.3.5	Oxalis_prescaparii		1	10	100	0.1	0
28	28.3	28.3.6	Ehrharta_ramosa		6	120	50	80	0
28	28.3	28.3.6	Rhus_tomentosa		1	95	50	10	0
28	28.4	28.4.7	Ehrharta_ramosa		3	100	50	60	0
28	28.4	28.4.7	Ficina_nigrescens		5	25	50	10	0
28	28.4	28.4.8	Acacia_saligna		1	40	100	1	1
28	28.4	28.4.8	Aspalathus_ericifolia		1	60	100	3	0
28	28.4	28.4.8	Clifortia_filifolia	s	2	35	100	1	2
28	28.4	28.4.8	Cullumia_setosa		1	40	100	2	1
28	28.4	28.4.8	Ehrharta_ramosa		4	70	25	40	0
28	28.4	28.4.8	Ficina_nigrescens		2	30	0	1	0
28	28.4	28.4.8	Ischyrolepis_capensis	r	1	55	100	3	0
28	28.4	28.4.8	Metalasia_muricata	s	1	25	100	0.1	1
28	28.4	28.4.8	Passerina_corymbosa	s	1	20	100	0.1	1
28	28.4	28.4.8	Thamnochortus_fruticosus		3	40	50	5	0
28	28.4	28.4.8	Watsonia_barbonica	r	1	70	25	20	0
28	28.4	28.4.8	Oxalis_sp._4		10	2	100	2	0
28	28.4	28.4.8	Thesium_strictum		2	100	100	3	0
28	28.5	28.5.9	Cullumia_setosa	s	2	30	100	3	2
28	28.5	28.5.9	Ehrharta_ramosa		5	70	60	75	0
28	28.5	28.5.9	Ficina_nigrescens	s	4	15	50	0.1	4
28	28.5	28.5.9	Passerina_corymbosa	s	1	10	100	0.1	1
28	28.5	28.5.9	Pseudopentameris_macrantha	r	1	100	70	40	0
28	28.5	28.5.9	Holothrix_villosa		2	1	100	0.1	0
28	28.5	28.5.9	Ischyrolepis_galdindiana		0	50	100	2	0
28	28.5	28.5.10	Aspalathus_ericifolia		2	40	70	5	0
28	28.5	28.5.10	Ehrharta_ramosa		2	50	50	5	0
28	28.5	28.5.10	Ficina_nigrescens		1	20	5	2	0
28	28.5	28.5.10	Ischyrolepis_capensis		0	70	100	10	0
28	28.5	28.5.10	Metalasia_muricata		2	20	100	1	2
28	28.5	28.5.10	Passerina_corymbosa		1	30	100	0.1	0
28	28.5	28.5.10	Thamnochortus_fruticosus	r	1	40	80	15	0
28	28.5	28.5.10	Wachendorfia_paniculata		4	20	100	0.1	0
28	28.5	28.5.10	Watsonia_barbonica		1	20	100	0.1	0
28	28.5	28.5.10	Oxalis_sp_4		6	5	100	1	0
28	28.6	28.6.11	Ehrharta_ramosa		5	35	60	80	0
28	28.6	28.6.11	Phylica_imberbis	s	1	15	100	0.1	0
28	28.6	28.6.11	Tritoniopsis_triticea		1	30	100	0.1	0
28	28.6	28.6.11	Watsonia_barbonica		1	15	100	0.1	0
28	28.6	28.6.12	Ehrharta_ramosa	s	10	60	80	90	10
28	28.6	28.6.12	Ficina_nigrescens		5	10	10	3	0
28	28.6	28.6.12	Ischyrolepis_capensis	s	1	15	100	0.1	1
28	28.6	28.6.12	Oxalis_sp_4		10	2	100	0.1	0
28	28.6	28.6.12	Tritreria_sp_1		1	20	100	0.1	0
30	30.1	30.1.1	Amphithalea_ericifolia	r	4	45	100	10	3
30	30.1	30.1.1	Anexeton_laevae	s	2	25	100	0.1	0
30	30.1	30.1.1	Aristea_africana	r	1	20	100	2	0
30	30.1	30.1.1	Clutia_alarternoides	r	2	15	100	0.1	2
30	30.1	30.1.1	Corymbium_africanum		2	20	100	1	0
30	30.1	30.1.1	Corymbium_glabrum		1	25	80	1	0
30	30.1	30.1.1	Elegia_stipularis	s	3	20	100	2	3
30	30.1	30.1.1	Erepsia_sp1		1	25	100	1	0
30	30.1	30.1.1	Erica_similis	s	12	15	100	10	12
30	30.1	30.1.1	Erica_subcapitata		5	20	100	1	0
30	30.1	30.1.1	Ficinia_bulbosa		1	5	50	0.1	1
30	30.1	30.1.1	Ischyrolepis_capensis	r	1	40	50	4	0
30	30.1	30.1.1	Ischyrolepis_tenuissima		15	15	100	10	0
30	30.1	30.1.1	Metalasia_muricata		1	40	100	0.1	1
30	30.1	30.1.1	Serruria_villosa		1	15	100	0.1	1
30	30.1	30.1.1	Thamnochortus_fruticosus	r	3	10	100	0.1	0
30	30.1	30.1.1	Thamnochortus_gracilus		2	60	100	5	0
30	30.1	30.1.1	Cannomois_vargata		10	60	75	20	0
30	30.1	30.1.1	Roella_cilliata		7	20	50	2	7
30	30.1	30.1.1	Lobelia_setacea		1	15	100	2	0
30	30.1	30.1.1	Crassula_fasicularis		2	25	100	0.1	2
30	30.1	30.1.1	Oxalis_sp		2	5	100	0.1	0
30	30.1	30.1.1	Osteopermum_sp		3	15	100	0.1	3
30	30.1	30.1.1	Mesem_sp_1		1	25	100	1	0
30	30.1	30.1.1	Aspalathus_capensis		1	20	100	0.1	0
30	30.1	30.1.2	Cullumia_setosa		15	30	60	4	0
30	30.1	30.1.2	Elegia_stipularis		5	40	70	20	0
30	30.1	30.1.2	Elytropappus_scaber		2	25	100	1	2
30	30.1	30.1.2	Erepsia_sp1		3	25	80	2	0
30	30.1	30.1.2	Erica_similis		15	20	100	15	15
30	30.1	30.1.2	Euryops_abrotanifolius		6	15	100	1	0
30	30.1	30.1.2	Ischyrolepis_capensis		1	40	50	5	0
30	30.1	30.1.2	Ischyrolepis_tenuissima		1	10	100	0.1	0
30	30.1	30.1.2	Leucadendron_laureolum		3	45	100	10	3
30	30.1	30.1.2	Metalasia_muricata		1	15	100	0.1	1
30	30.1	30.1.2	Serruria_villosa		15	50	100	5	0
30	30.1	30.1.2	Roella_cilliata		15	15	25	5	15
30	30.1	30.1.2	Lobelia_setacea		1	15	50	3	1
30	30.1	30.1.2	Oxalis_sp		4	5	100	0.1	0
30	30.1	30.1.2	Osteopermum_sp		1	15	100	1	0
30	30.1	30.1.2	Mesem_sp_1		1	20	0	0.1	0
30	30.1	30.1.2	Thesium_strictum		2	55	100	5	2
30	30.1	30.1.2	Indogofera_glomerata	r	1	10	50	5	0
30	30.2	30.2.3	Agathosma_capensis	s	1	20	100	0.1	1
30	30.2	30.2.3	Agathosma_capensis	r	1	20	100	2	0
30	30.2	30.2.3	Anexeton_laevae	s	2	30	100	0.1	2
30	30.2	30.2.3	Cullumia_setosa		3	50	75	5	0
30	30.2	30.2.3	Diosma_oppisitifolia	s	1	10	100	7	1
30	30.2	30.2.3	Elytropappus_scaber	s	3	30	100	7	3
30	30.2	30.2.3	Ischyrolepis_tenuissima	r	3	20	100	15	0
30	30.2	30.2.3	Liparia_parva		1	20	100	1	1
30	30.2	30.2.3	Rhus_lucida		1	50	100	50	0
30	30.2	30.2.3	Serruria_villosa		1	30	100	0.1	0
30	30.2	30.2.3	Thamnochortus_gracilus	r	1	30	100	1	0
30	30.2	30.2.3	Trachryandra_tabulare		1	25	100	0.1	0
30	30.2	30.2.3	Panamosis_virgata	r	7	50	80	10	0
30	30.2	30.2.3	Coella_cilliata		5	30	70	4	0
30	30.2	30.2.3	Crassula_fasicularis		1	30	0	0.1	1
30	30.2	30.2.3	Oxalis_sp_5		5	5	100	0.1	0
30	30.2	30.2.3	Gladiolus_revifolius		1	30	0	0.1	0
30	30.2	30.2.3	Ficinia_sp		2	20	50	0.1	2
30	30.2	30.2.3	Ficinia_deusta		1	20	50	1	0
30	30.2	30.2.3	Gazania_crebsiana	s	2	10	100	0.1	0
30	30.2	30.2.3	Tretrerria_salvatica		1	130	100	1	0
30	30.2	30.2.4	Cannomois_vargata		2	45	50	3	0
30	30.2	30.2.4	Cullumia_setosa		9	30	80	10	0
30	30.2	30.2.4	Elegia_stipularis	r	1	50	100	5	0
30	30.2	30.2.4	Elegia_stipularis	s	4	15	100	5	0
30	30.2	30.2.4	Elytropappus_scaber		2	15	100	1	0
30	30.2	30.2.4	Erica_similis		8	15	100	4	8
30	30.2	30.2.4	Gnidia_juniperifolia	r	0	20	100	0.1	0
30	30.2	30.2.4	Ischyrolepis_capensis		1	30	100	1	0
30	30.2	30.2.4	Ischyrolepis_tenuissima		2	10	50	4	0
30	30.2	30.2.4	Pseudopentameris_macrantha		1	40	80	2	0
30	30.2	30.2.4	Roella_amplexicaulis_		4	30	50	0.1	0
30	30.2	30.2.4	Selago_luxurians		2	10	100	1	2
30	30.2	30.2.4	Serruria_villosa		4	25	100	1	0
30	30.2	30.2.4	Thamnochortus_fruticosus		1	20	8	2	0
30	30.2	30.2.4	Ficinia_sp		4	25	60	1	0
30	30.2	30.2.4	Pseudoselagus_spoedo		2	30	0	0.1	0
30	30.2	30.2.4	Mesem_sp_1		3	30	100	0.1	0
30	30.2	30.2.4	Polygala		6	20	100	1	0
30	30.2	30.2.4	Lobelia_setacea		1	10	100	0.1	1
30	30.3	30.3.5	Agathosma_ciliaris	s	3	10	100	0.1	3
30	30.3	30.3.5	Amphithalea_ericifolia	r	1	15	100	1	0
30	30.3	30.3.5	Anexeton_laevae	s	1	10	100	0.1	1
30	30.3	30.3.5	Aspalathus_liguilobia	s	2	35	100	20	0
30	30.3	30.3.5	Cannomois_vargata	r	3	60	75	3	0
30	30.3	30.3.5	Elytropappus_scaber	s	0	25	100	5	0
30	30.3	30.3.5	Erica_similis		3	15	100	2	0
30	30.3	30.3.5	Gnidia_juniperifolia		1	10	100	0.1	1
30	30.3	30.3.5	Ischyrolepis_capensis		2	30	80	5	0
30	30.3	30.3.5	Thamnochortus_fruticosus		1	40	100	1	0
30	30.3	30.3.5	Ficicnia_sp		2	20	50	1	0
30	30.3	30.3.5	Polygala		1	20	100	0.1	0
30	30.3	30.3.5	Roella_cilliata		2	20	100	1	0
30	30.3	30.3.5	Amphithalea_ericifolia		3	20	100	1	0
30	30.3	30.3.6	Aspalathus_liguilobia		1	20	100	1	0
30	30.3	30.3.6	Elegia_stipularis	s	1	50	100	1	1
30	30.3	30.3.6	Erica_similis		1	15	100	0.1	0
30	30.3	30.3.6	Erica_subcapitata		2	15	100	0.1	0
30	30.3	30.3.6	Erica_subcapitata		2	15	100	0.1	0
30	30.3	30.3.6	Euphorbia_erythrina		1	15	100	0.1	0
30	30.3	30.3.6	Leucadendron_laureolum		1	50	100	2	0
30	30.3	30.3.6	Roella_amplexicaulis_		5	60	50	5	0
30	30.3	30.3.6	Serruria_villosa		3	35	100	3	0
30	30.3	30.3.6	Cannomois_vargata		3	60	70	10	0
30	30.3	30.3.6	Thamnochortus_arenarius		5	50	80	15	0
30	30.3	30.3.6	Lobelia_setacea		2	40	100	5	0
30	30.3	30.3.6	Crassula_fasicularis		2	15	100	0.1	0
30	30.3	30.3.6	Polygala		1	20	100	0.1	0
30	30.3	30.3.6	oxlis_sp2		3	10	100	0.1	0
30	30.3	30.3.6	oxalis_sp_1		10	5	100	0.1	0
30	30.3	30.3.6	ficinia_sp		4	10	80	1	0
30	30.3	30.3.6	Mesem_sp_1		1	15		1	0
30	30.4	30.4.7	Agathosma_ciliaris		1	15	100	0.1	1
30	30.4	30.4.7	Anexeton_laevae		11	20	100	3	0
30	30.4	30.4.7	Anthspermum_aethiopicum	s	2	20	100	0.1	2
30	30.4	30.4.7	Elytropappus_scaber		7	20	100	4	0
30	30.4	30.4.7	Erepsia_sp1		1	35	100	0.1	0
30	30.4	30.4.7	Erica_cerinthoides	r	1	25	100	1	0
30	30.4	30.4.7	Erica_subcapitata		2	10	100	1	0
30	30.4	30.4.7	Euryops_abrotanifolius		14	40	100	5	0
30	30.4	30.4.7	Ficinia_bulbosa		4	10	50	0.1	0
